NUM_PPI,MODALIDAD_PP,DESC_PP,ID_ENTIDAD_FEDERATIVA,ENTIDAD_FEDERATIVA,ID_MUNICIPIO,MUNICIPIO,DESC_PPI,MONTO_APROBADO,MONTO_PAGADO
7556,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,19,LLERA,SUSTITUCIÓN DE ALUMBRADO PÚBLICO A LED EN CALLE IGNACIO ZARAGOZA DE MIGUEL ALLENDE A JUAN B. TIJERINA ,108000,107892
7557,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,19,LLERA,SUSTITUCIÓN DE ALUMBRADO PÚBLICO A LED EN CALLE J. B. TIJERINA DE MORELOS A MIGUEL NEGRETE ,45000,44955
7558,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,19,LLERA,SUSTITUCIÓN DE ALUMBRADO PÚBLICO A LED EN CALLE JOSÉ MARÍA MORELOS DE MIGUEL ALLENDE A JUAN B. TIJERINA ,108000,107892
7559,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,19,LLERA,SUSTITUCIÓN DE ALUMBRADO PÚBLICO A LED EN CALLE JOSÉ SANTOS DEGOLLADO DE MORELOS A MIGUEL NEGRETE,108000,107892
7560,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,19,LLERA,SUSTITUCIÓN DE ALUMBRADO PÚBLICO A LED EN CALLE JUAN B TIJERINA DE  ÁLVARO OBREGÓN A MIGUEL ALLENDE,126000,125874
7561,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,19,LLERA,SUSTITUCIÓN DE ALUMBRADO PÚBLICO A LED EN CALLE LAURO AGUIRRE DE MORELOS A MIGUEL NEGRETE,45000,44955
7562,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,19,LLERA,SUSTITUCIÓN DE ALUMBRADO PÚBLICO A LED EN CALLE MELCHOR OCAMPO DE MIGUEL ALLENDE A JUAN B. TIJERINA,108000,107892
7563,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,19,LLERA,SUSTITUCIÓN DE ALUMBRADO PÚBLICO A LED EN CALLE MIGUEL ALLENDE DE MORELOS A MIGUEL NEGRETE ,45000,44955
7564,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,19,LLERA,SUSTITUCIÓN DE ALUMBRADO PÚBLICO A LED EN CALLE MIGUEL HIDALGO DE MIGUEL ALLENDE A JUAN B. TIJERINA,108000,107892
7565,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,19,LLERA,SUSTITUCIÓN DE ALUMBRADO PÚBLICO A LED EN CALLE MIGUEL NEGRETE DE MIGUEL ALLENDE A JUAN B. TIJERINA ,108000,107892
7566,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,19,LLERA,SUSTITUCIÓN DE ALUMBRADO PÚBLICO A LED EN CALLE PEDRO JOSÉ MÉNDEZ DE BOULEVARD JOSEFA LLERA A CAMPO DEPORTIVO,162000,161838
7567,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,19,LLERA,SUSTITUCIÓN DE ALUMBRADO PÚBLICO A LED EN CALLE PINO SUÁREZ DE MORELOS A MIGUEL NEGRETE ,45000,44955
7568,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,19,LLERA,SUSTITUCIÓN DE ALUMBRADO PÚBLICO A LED EN CALLE PINO SUÁREZ DE SALVADOR DÍAZ MIRÓN A BERTHA DEL AVELLANO,252000,251748
7569,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,19,LLERA,SUSTITUCIÓN DE ALUMBRADO PÚBLICO A LED EN CALLE SERVANDO CANALES DE CARRILLO PUERTO A PARRA,279000,278721
7570,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,19,LLERA,SUSTITUCIÓN DE ALUMBRADO PÚBLICO A LED EN CALLE VICENTE GUERRERO DE MELCHOR OCAMPO A PRIV. MORELOS ,99000,98901
7571,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,19,LLERA,SUSTITUCIÓN DE ALUMBRADO PÚBLICO A LED EN COL. EMILIANO ZAPATA ,189000,188811
7572,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,19,LLERA,SUSTITUCIÓN DE ALUMBRADO PÚBLICO A LED EN COL. LA HUERTA ,315000,314685
7573,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,19,LLERA,SUSTITUCIÓN DE ALUMBRADO PÚBLICO A LED EN PLAZA PRINCIPAL  ,171000,170829
7574,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,20,MAINERO,"PAVIMENTACIÓN CON CONCRETO ESTAMPADO ,   VARIAS CALLES DEL CENTRO DE MAINERO ,   TAMPS.",3500000,3496500
7575,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,20,MAINERO,REHABILITACIÓN DE ESCUELAS EN ZONAS RURALES DEL MUNICIPIO DE MAINERO:ESCUELA PRIMARIA AGUSTÍN MELGAR 28DPR0440Z; LA ESCUELA PRIMARIA JOSÉ GUADALUPE MAINERO 28DPR0439K; LA  ESCUELA PRIMARIA SIMÓN BOLÍVAR 28DPR0442Y; LA ESCUELA PRIMARIA PROF. MATÍAS S. CANALES 28DPR0441Z; ESC. TELESECUNDARIA JUAN B. TIJERINA 28DTV0156C; ESCUELA CEMSADET N°33 28EMS0033V; ALBERGUE ESCUELA PROF. LIC. JOSÉ LUIS GARCÍA GARCÍA 28TAR0006M; LA JARDÍN DE NIÑOS PROFRA. CAROLINA GONZÁLEZ CÁPELO 28DJN0942C; JARDÍN  DE NIÑOS CELIA GARDUÑO DÍAZ CHÁVEZ 28DJN0382J,598500,597901.5
7576,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,28,TAMAULIPAS,20,MAINERO,"CONSTRUCCIÓN DE CANCHA POLIVALENTE ,   ZONA CENTRO DE MAINERO ,   TAMAULIPAS",3500000,3496500
7577,U091,FONDO DE CULTURA,28,TAMAULIPAS,20,MAINERO,"CONSTRUCCIÓN DE CASA DE LA CULTURA ,   ZONA CENTRO ,   MAINERO ,   TAMPS.",3100000,3096900
7578,U128,PROYECTOS DE DESARROLLO REGIONAL,28,TAMAULIPAS,20,MAINERO,"REHABILITACIÓN Y MANTENIMIENTO DE LA PLANTA TRATADORA DE AGUA POTABLE Y DE RED DE DRENAJE SANITARIO ZONA CENTRO DE MAINERO ,   TAMAULIPAS",5300000,0
7579,U128,PROYECTOS DE DESARROLLO REGIONAL,28,TAMAULIPAS,20,MAINERO,"PAVIMENTACIÓN CON CONCRETO ESTAMPADO VARIAS CALLES DEL CENTRO DE MAINERO ,   TAMAULIPAS",9700000,9690300
7580,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,21,EL MANTE,"CONSTRUCCIÓN DEL PARQUE DE JUEGOS CARDIOVASCULARES EN EL CENTRO DE BACHILLERATO INDUSTRIAL Y DE SERVICIOS NO 15 CON UNA SUPERFICIE DE 406.00 M2 ,   CLAVE 28DCT0040O",400000,399600
7581,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,21,EL MANTE,"PAVIMENTACIÓN ASFÁLTICA DE LA CALLE EMILIANO ZAPATA ENTRE RICARDO FLORES MAGÓN Y CALLE FRANCISCO I. MADERO ,   COL. NACIONAL COLECTIVA 1A ETAPA ,   CD. MANTE ,   TAMAULIPAS",1807593,1805785.41
7582,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,21,EL MANTE,"PAVIMENTACIÓN ASFÁLTICA DE LA CALLE VICENTE GUERRERO ENTRE CALLE LIC. BENITO JUÁREZ Y CALLE PLUTARCO ELÍAS CALLES ,   COL. NACIONAL COLECTIVA 1A ETAPA ,   CD. MANTE ,   TAMAULIPAS",2192407,2190214.59
7583,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,28,TAMAULIPAS,21,El Mante,CONSTRUCCIÓN DEL PARQUE MULTIFUNCIONAL LA DIFUSORA,2367590.92,2367590.92
7584,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,28,TAMAULIPAS,21,El Mante,PAVIMENTACIÓN DE LA CALLE ALMENDRO ENTRE LAS CALLES RÍO SABINAS Y BOULEVARD RAMÓN CANO MANILLA EN LA COLONIA UNIÓN BUROCRÁTICA SECTORES II Y III,2817595.65,2817595.65
7585,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,28,TAMAULIPAS,21,El Mante,PAVIMENTACIÓN DE LA CALLE DÍAZ MIRÓN ENTRE BOULEVARD ENRIQUE CÁRDENAS GONZÁLEZ Y CALLE SERVANDO CANALES EN LA COLONIA ANÁHUAC NO.1 ,1528293.8,1528293.8
7586,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,28,TAMAULIPAS,21,El Mante,PAVIMENTACIÓN DE LA CALLE DIEZ DE FEBRERO ENTRE LAS CALLES FUNDADORES Y DIANA LAURA RIOJAS EN LA COLONIA OBRERA NO.1,2732279.74,2732279.74
7587,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,28,TAMAULIPAS,21,El Mante,PAVIMENTACIÓN DE LA CALLE ESCOBEDO ENTRE LAS CALLES XICOTENCATL Y QUINTERO ZONA CENTRO ,1364282.57,1364282.57
7588,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,28,TAMAULIPAS,21,El Mante,PAVIMENTACIÓN DE LA CALLE PRIVADA JUAN DE DIOS VILLARREAL ENTRE LAS CALLES ELISA HERRERA Y GUILLERMO PRIETO EN LA COLONIA TAMAULIPAS ,1174957.32,1174957.32
7589,U033,FONDO DE APOYO A MIGRANTES,28,TAMAULIPAS,22,MATAMOROS,"REPARACIÓN DE TECHO Y EQUIPAMIENTO EN ALBERGUE PARA MUJERES MIGRANTES  "" SAN JUAN ""  EN MATAMOROS",500000,500000
7590,U057,FONDO METROPOLITANO,28,TAMAULIPAS,22,MATAMOROS,"MODERNIZACIÓN DE LA CARRETERA MATAMOROS-SENDERO NACIONAL-RÍO BRAVO ,   TRAMO KM. 24+000-27+500 ,   INCLUYE ENTRONQUE A NIVEL CON CARRETERA VALLE HERMOSO-EL EMPALME ,   EN MATAMOROS ,   TAMAULIPAS",40606247,40565640.77
7591,U057,FONDO METROPOLITANO,28,TAMAULIPAS,22,MATAMOROS,ANÁLISIS COSTO – BENEFICIO DE LA MODERNIZACIÓN DE LA PROLONGACIÓN DEL BLVD. EMILIO PORTES GIL,1250000,1248750
7592,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,22,MATAMOROS,"PAVIMENTACION ASFALTICA DE CALLE EMILIANO ZAPATA DE NIÑOS HEROES A CONSTITUYENTES ,   COL. LOS GIRASOLES",885356,884470.64
7593,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,22,MATAMOROS,"PAVIMENTACION ASFALTICA DE CALLE MADROÑO DE DECLARACIÓN DE PRINCIPIOS A DREN VALLE VERDE ,   COL. DEL BOSQUE",976100,975123.9
7594,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,22,MATAMOROS,"PAVIMENTACION ASFALTICA DE CALLE PRIVADA JUÁREZ DE BRISAS A LAS AMÉRICAS ,   COL. DIVISIÓN DEL NORTE",957981,957023.02
7595,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,22,MATAMOROS,"PAVIMENTACION ASFALTICA DE CALLE SIERRA PARACAIMA DE TAMALAVE A SIERRA MAZAPIL ,   COL. LAURO VILLAR",1082500,1081417.5
7596,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,22,MATAMOROS,"PAVIMENTACION ASFALTICA DE CALLE TLATELOLCO DE REFORMA SUR A MIXCOATL ,   COL. TECNOLÓGICO",821998,821176
7597,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,22,MATAMOROS,"PAVIMENTACION ASFALTICA DE LA CALLE LAZARO CARDENAS DE IGNACIO ZARAGOZA A 20 DE NOVIEMBRE ,   COL. BUENAVISTA",1559981,1558421.02
7598,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,22,MATAMOROS,"PAVIMENTACION ASFALTICA DE LA CALLE MANUEL CEPEDA DE MARCIAL MATA A LAZARO CARDENAS ,   EJ. BUENAVISTA",895845,894949.15
7599,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,22,MATAMOROS,"PAVIMENTACION ASFALTICA DE LA CALLE SEBASTIAN LERDO DE TEJADA DE AV. SOLIDARIDAD A JOSE MA. MORELOS ,   COL. VICENTE GUERRERO.",828273,827444.73
7600,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,28,TAMAULIPAS,22,Matamoros,CONSTRUCCIÓN DEL PARQUE MULTIFUNCIONAL LA ROTONDA EN LA COLONIA BUENAVISTA,10627444.06,10627444.06
7601,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,28,TAMAULIPAS,22,MATAMOROS,CONSTRUCCIÓN DE CICLOPISTA EN AV. VIRGILIO GARZA RUÍZ DE LEYES DE REFORMA A FCO. VACA,3230628,3227397.37
7602,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,28,TAMAULIPAS,22,MATAMOROS,CONSTRUCCIÓN DE CICLOPISTA EN EL BORDO DEL RÍO BRAVO DE PUENTE NUEVO A PUENTE LOS TOMATES (0+000 A 1+233),2998579,2995580.42
7603,U091,FONDO DE CULTURA,28,TAMAULIPAS,22,MATAMOROS,"PROYECTO DE REHABILITACIÓN ,   ADECUACIÓN Y MANTENIMIENTO DE IRBAM",3030792,3027761.21
7604,U091,FONDO DE CULTURA,28,TAMAULIPAS,22,MATAMOROS,"PROYECTO DE REHABILITACIÓN ,   ADECUACIÓN Y MANTENIMIENTO DE IRBAM (IV ETAPA)",2398500,2396101.5
7605,U091,FONDO DE CULTURA,28,TAMAULIPAS,22,MATAMOROS,REHABILITACIÓN Y EQUIPAMIENTO EN EL MUSEO CASA MATA (III ETAPA),533467,532933.53
7606,U128,PROYECTOS DE DESARROLLO REGIONAL,28,TAMAULIPAS,22,MATAMOROS,"CONSTRUCCIÓN DE AULA EN MATAMOROS ,   TAMAULIPAS",385775,0
7607,U128,PROYECTOS DE DESARROLLO REGIONAL,28,TAMAULIPAS,22,MATAMOROS,"MODERNIZACION DE LA CARR. SENDERO NACIONAL DE RASTRO MUNICIPAL A SUR 3 (EJ. LOS ARADOS ,   TAMAULIPAS)",19498120,0
7608,U128,PROYECTOS DE DESARROLLO REGIONAL,28,TAMAULIPAS,22,MATAMOROS,"MODERNIZACION DE LA CARR. A CD. VICTORIA (PEDRO CARDENAS) DE ROMULO RODRIGUEZ A PRIV. EJ. LA LUZ ,   TAMAULIPAS",19472174,0
7609,U128,PROYECTOS DE DESARROLLO REGIONAL,28,TAMAULIPAS,22,MATAMOROS,"CONSTRUCCIÓN DE BLVD. COSTERO DE CADENAMIENTO 0+750 A 1+665 ,   TAMAULIPAS",19399895,0
7610,U128,PROYECTOS DE DESARROLLO REGIONAL,28,TAMAULIPAS,22,MATAMOROS,"MODERNIZACION DE LA AV. LAURO VILLAR DE REPÚBLICA DE CUBA A JOSE ARRESE ,   TAMAULIPAS",11703485,0
7611,U128,PROYECTOS DE DESARROLLO REGIONAL,28,TAMAULIPAS,22,MATAMOROS,"REHABILITACION DE CARPETA ASFÁLTICA EN AV. DIVISION DEL NORTE DE REPÚBLICA DE CUBA A AV. INTERNACIONAL ,   TAMAULIPAS",18188407,0
7612,U128,PROYECTOS DE DESARROLLO REGIONAL,28,TAMAULIPAS,22,MATAMOROS,"REHABILITACION DE LA BRECHA ESTE 14 DE CARR. MAT. - REY. A BRECHA SUR 12 ,   A BASE DE SELLO ASFÁLTICO ,   TAMAULIPAS",11200000,0
7613,U128,PROYECTOS DE DESARROLLO REGIONAL,28,TAMAULIPAS,22,MATAMOROS,"ALUMBRADO PÚBLICO EN LA AV. DIAGONAL CUAUHTEMOC DE CALLE SEXTA A BLVD. MANUEL CAVAZOS LERMA ,   TAMAULIPAS",2374327,0
7614,U128,PROYECTOS DE DESARROLLO REGIONAL,28,TAMAULIPAS,22,MATAMOROS,"ALUMBRADO PÚBLICO EN AV. CARLOS SALAZAR ENTRE MANUEL CAVAZOS LERMA Y AV. DEL TRABAJO ,   TAMAULIPAS",3556422,0
7615,U128,PROYECTOS DE DESARROLLO REGIONAL,28,TAMAULIPAS,22,MATAMOROS,"CONSTRUCCIÓN DE LÍNEA DE DRENAJE PLUVIAL DE CALLE LAGUNA MAYRAN ENTRE CALLE 18 Y 20 ,   COL. BUENAVISTA ,   TAMAULIPAS",7734824,0
7616,U128,PROYECTOS DE DESARROLLO REGIONAL,28,TAMAULIPAS,22,MATAMOROS,"CONSTRUCCIÓN DE LÍNEA DE DRENAJE PLUVIAL DE CALLE PLAN DE AYUTLA ENTRE DIAZ MIRON Y M. ESPINOZA ,   FRACC. MODERNO ,   TAMAULIPAS",5831375,0
7617,U128,PROYECTOS DE DESARROLLO REGIONAL,28,TAMAULIPAS,22,MATAMOROS,"CONSTRUCCIÓN DE ESTACIÓN DE BOMBEO DE AGUAS PLUVIALES Y LÍNEA DE PRESION ,   TAMAULIPAS",11039971,0
7618,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,23,MÉNDEZ,REHABILITACIÓN DE ESCUELAS EN ZONAS RURALES DEL MUNICIPIO DE MENDEZ:LA ESCUELA RUPERTO TREVIÑO TREVIÑO 28DPR1714F; LA ESCUELA LA CORREGIDORA 28DPR1871W; ESCUELA EMILIANO ZAPATA 28DPR1178W; ESCUELA RENATO DESCARTES 28DTV0620; LA ESCUELA EUTIMIO MARTÍNEZ LARA 28DTV0254D; ESCUELA HÉROES DE LA INDEPENDENCIA 28DTV0274R; LA ESCUELA JUAN SARABIA 28DPR2088K,490000,489510
7619,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,28,TAMAULIPAS,24,Mier,CUBIERTA CON ESTRUCTURA METÁLICA EN CANCHAS POLIVALENTES DE PARQUE NUEVO AMANECER,2950000,2950000
7620,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,28,TAMAULIPAS,24,Mier,PAVIMENTO DE CONCRETO HIDRÁULICO EN CALLE JESÚS PEÑA ENTRE MATAMOROS Y DEGOLLADO,752301.9,752301.9
7621,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,25,MIGUEL ALEMÁN, PAVIMENTACION ASFALTICA C. MACARIO RAMIREZ E/C. DALIA Y AZUCENA Y C. ORQUIDEA Y C. AZUCENA E/C.AVE. LOS ALDAMAS C. MATEO SANDOVAL EN COL. GUADALUPE,1325349,1324023.65
7622,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,25,MIGUEL ALEMÁN,CONSTRUCCION DE GIMNASIO MULTIDICIPLINARIO EN COL. INFONAVIT INDUSTRIAL PONIENTE,3411451,3408039.55
7623,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,25,MIGUEL ALEMÁN,CONSTRUCCION DE GUARNICIONES Y PAVIMENTO EN C. SAN PEDRO E/C. PTO. DE TAMPICO Y BLVD. LOS GUERRA,2749549,2746799.45
7624,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,25,MIGUEL ALEMÁN,INFRESTRUCTURA MUNICIPAL EN DIFERENTES AREAS DE LA CIUDAD,8998775,8989776.22
7625,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,25,MIGUEL ALEMÁN,PAV. HIDRAULICO EN PRIV. SIN NOMBRE E/BLVD. LOS GUERRA Y LIB. GENERAL LAZARO CARDENAS COL. SANTA LUISA,929754,928824.25
7626,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,25,MIGUEL ALEMÁN,PAVIMENTACION A BASE DE CONCRETO HIDRAULICO Y OBRAS DE DRENAJE EN CALLES DEL MUNICIPIO ,1200000,1198800
7627,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,25,MIGUEL ALEMÁN,PAVIMENTACION ASFALTICA C. GUILLERMO PRIETO E/C. LEYES DE REFORMA Y BLVD. LOS GUERRA Y C. LEYES DE REFORMA E/C. JIMENEZ Y C. GUILLERMO PRIETO EN LA COL. JUAREZ,1647356,1645708.64
7628,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,25,MIGUEL ALEMÁN,PAVIMENTACION ASFALTICA C. MACARIO RAMIREZ E/C.AZUCENA Y GARDENIA EN COL. GUADALUPE,778974,778195.03
7629,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,25,MIGUEL ALEMÁN,"PAVIMENTACION ASFALTICA C. SIERRA GORDA ,   C. SOTO LAMARINA ,   C. ITURBIDE Y C. VILLA DE AGUAYO E/C. JOSE DE ESCANDON Y C. MIER Y TERAN COL. TAMAULIPAS",1488686,1487197.31
7630,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,25,MIGUEL ALEMÁN,PAVIMENTACION DE C. EBANO  COL. UNIDOS AVANZAMOS,2623391,2620767.61
7631,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,25,MIGUEL ALEMÁN,PAVIMENTACION DE C.ISLA DE LOS CASTORES C. GUADALUPE VICTORIA Y AVE. DE LA PAZ COL. UNIDOS AVANZAMOS,2623391,2620767.61
7632,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,25,MIGUEL ALEMÁN,"PAVIMENTACION DE CALLE LÁZARO CÁRDENAS CON CALLE PROPIEDAD PRIVADA  ,   COL. UNIDOS AVANZAMOS",2623391,2620767.61
7633,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,25,MIGUEL ALEMÁN,PAVIMENTO  C. REP DE VENEZUELA E/C. BRASIL Y PROP. PRIVADA EN COL. SABINITOS,418429,418010.57
7634,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,25,MIGUEL ALEMÁN,PAVIMENTO  C. VADO FRAC. RIO BRAVO,546000,545454
7635,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,25,MIGUEL ALEMÁN,PAVIMENTO DE CONCRETO HIDRAULICO ACCESO A MIGUEL ALEMAN POR PÚENTE INTERNACIONAL,628000,627372
7636,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,25,MIGUEL ALEMÁN,"PAVIMENTO DE CONCRETO HIDRAULICO EN ACCESOS ,   EN EL POB. LOS GUERRA",1840338,1838497.66
7637,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,28,TAMAULIPAS,25,MIGUEL ALEMÁN,RECONSTRUCCIÓN DE PARQUE DEPORTIVO MÉXICO ,5000000,4995000
7638,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,28,TAMAULIPAS,25,MIGUEL ALEMÁN,CONSTRUCCIÓN DE  SEGUNDA ETAPA DE POLIFÓRUM DEPORTIVO Y CULTURAL MIGUEL ALEMÁN ,1350000,1348650
7639,U091,FONDO DE CULTURA,28,TAMAULIPAS,25,MIGUEL ALEMÁN,AMPLIACIÓN Y EQUIPAMIENTO DE CASA DE LA CULTURA,3100000,3096900
7640,U128,PROYECTOS DE DESARROLLO REGIONAL,28,TAMAULIPAS,25,MIGUEL ALEMÁN,"CONSTRUCCIÓN DE DRENAJE PLUVIAL EN C. AMADO NERVO EN FRACC. DE NORTE ,   TAMAULIPAS",10000000,0
7641,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,27,NUEVO LAREDO,"PAVIMENTACION DE VIALIDAD LAGO DE TEXCOCO (E) ABETO Y PROLONGACION LAGUNA MADRE ,   COL. RESIDENCIAL LA HERRADURA  Y LOS ENCINOS",3500000,3496500
7642,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,28,TAMAULIPAS,27,NUEVO LAREDO,CONSTRUCCIÓN DE ÁREA DEPORTIVA EN COLONIA LOS ÁNGELES SOBRE CALLE ALHAMBRA ENTRE CALLE SAN JOSÉ Y CALLE LA SIERRA,2800000,2797200
7643,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,28,TAMAULIPAS,27,NUEVO LAREDO,"REHABILITACIÓN DE CANCHA  DE FUTBOL  (INFANTIL) CON PASTO SINTÉTICO  UBICADA EN COLONIA LOS FRESNOS ,   SOBRE AVENIDA ANZURES ENTRE CALLE CANNES Y CALLE CATALUÑA",700000,699300
7644,U091,FONDO DE CULTURA,28,TAMAULIPAS,27,NUEVO LAREDO,REHABILITACIÓN DE CASA DE LA CULTURA UBICADA EN AYUNTAMIENTO SUR S/N EN LA COLONIA INFONAVIT FUNDADORES,3100000,3096900
7645,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,28,NUEVO MORELOS,"CONSTRUCCIÓN DE BODEGA EN ESCUELA PRIMARIA MIGUEL HIDALGO ,   EN LA CABECERA MUNICIPAL ,   CLAVE 28DPR0684V",100000,99900
7646,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,28,NUEVO MORELOS,"CONSTRUCCIÓN DE DESAYUNADOR EN ESCUELA PRIMARIA VICENTE GUERRERO ,   RANCHO EL JORDÁN. CLAVE 28DPR2093W",120000,119880
7647,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,28,NUEVO MORELOS,"CONSTRUCCIÓN DE SALÓN DE USOS MÚLTIPLES EN EL CENTRO DE EDUCACIÓN MEDIA A DISTANCIA NO 04 ,   EN LA CABECERA MUNICIPAL. CLAVE 28EMS0004Z",106000,105894
7648,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,28,TAMAULIPAS,28,NUEVO MORELOS,"CONSTRUCCIÓN DE SALÓN DE USOS MÚLTIPLES ESCUELA PRIMARIA FRANCISCO VILLA ,   FRACCIONAMIENTO VIVAMOS MEJOR ,   CLAVE 28DPR2123Z",83000,82917
